INFO: __CUDNN VERSION: 8907
__Number CUDA Devices: 1
__CUDA Device Name: NVIDIA RTX A5000
__CUDA Device Total Memory [GB]: 23.669921875
INFO: Starting training:
        Total_iters:     800000
        Start_iters:     1
        Batch size:      1
        Learning rate:   0.0001
        Training size:   167
        Validation size: 48 
        Checkpoints:     /media/Data/sebasModels/modelosComparacion/prueba_09-08-2025-18-56-36/checkpoints
    
INFO: Training: iters 55000/800000 -Time:90.602313 -LR:0.0000992 -Loss 0.080188 -PSNR: 21.76 dB; SSIM: 0.6622
INFO: Validation: Iters 55000/800000 - Loss 0.077677 - PSNR: 22.16 dB; SSIM: 0.6279
INFO: Training: iters 56000/800000 -Time:93.640106 -LR:0.0000992 -Loss 0.079821 -PSNR: 21.66 dB; SSIM: 0.6560
INFO: Training: iters 57000/800000 -Time:90.293137 -LR:0.0000991 -Loss 0.079651 -PSNR: 21.71 dB; SSIM: 0.6591
INFO: Training: iters 58000/800000 -Time:88.973341 -LR:0.0000991 -Loss 0.076564 -PSNR: 22.11 dB; SSIM: 0.6618
INFO: Training: iters 59000/800000 -Time:91.075799 -LR:0.0000991 -Loss 0.078983 -PSNR: 21.66 dB; SSIM: 0.6467
INFO: Training: iters 60000/800000 -Time:90.063206 -LR:0.0000990 -Loss 0.079735 -PSNR: 21.74 dB; SSIM: 0.6591
INFO: Validation: Iters 60000/800000 - Loss 0.079869 - PSNR: 22.06 dB; SSIM: 0.6150
INFO: Training: iters 61000/800000 -Time:93.476971 -LR:0.0000990 -Loss 0.078820 -PSNR: 21.69 dB; SSIM: 0.6507
INFO: Training: iters 62000/800000 -Time:88.726856 -LR:0.0000989 -Loss 0.079567 -PSNR: 21.78 dB; SSIM: 0.6521
INFO: Training: iters 63000/800000 -Time:90.564904 -LR:0.0000989 -Loss 0.079184 -PSNR: 21.73 dB; SSIM: 0.6545
INFO: Training: iters 64000/800000 -Time:92.167730 -LR:0.0000989 -Loss 0.078573 -PSNR: 21.87 dB; SSIM: 0.6753
INFO: Training: iters 65000/800000 -Time:93.034562 -LR:0.0000988 -Loss 0.079785 -PSNR: 21.65 dB; SSIM: 0.6603
INFO: Validation: Iters 65000/800000 - Loss 0.083243 - PSNR: 20.99 dB; SSIM: 0.5990
INFO: Training: iters 66000/800000 -Time:92.522793 -LR:0.0000988 -Loss 0.078519 -PSNR: 21.93 dB; SSIM: 0.6625
INFO: Training: iters 67000/800000 -Time:89.522885 -LR:0.0000987 -Loss 0.078633 -PSNR: 21.85 dB; SSIM: 0.6617
INFO: Training: iters 68000/800000 -Time:91.801809 -LR:0.0000987 -Loss 0.081080 -PSNR: 21.57 dB; SSIM: 0.6546
INFO: Training: iters 69000/800000 -Time:89.801862 -LR:0.0000986 -Loss 0.078608 -PSNR: 21.86 dB; SSIM: 0.6594
INFO: Training: iters 70000/800000 -Time:91.771467 -LR:0.0000986 -Loss 0.079287 -PSNR: 21.65 dB; SSIM: 0.6551
INFO: Validation: Iters 70000/800000 - Loss 0.080543 - PSNR: 21.93 dB; SSIM: 0.6178
INFO: Training: iters 71000/800000 -Time:92.361350 -LR:0.0000986 -Loss 0.079023 -PSNR: 21.77 dB; SSIM: 0.6529
INFO: Training: iters 72000/800000 -Time:88.456278 -LR:0.0000985 -Loss 0.078831 -PSNR: 21.78 dB; SSIM: 0.6575
INFO: Training: iters 73000/800000 -Time:90.528647 -LR:0.0000985 -Loss 0.081559 -PSNR: 21.60 dB; SSIM: 0.6510
INFO: Training: iters 74000/800000 -Time:92.475007 -LR:0.0000984 -Loss 0.079189 -PSNR: 21.84 dB; SSIM: 0.6684
INFO: Training: iters 75000/800000 -Time:89.688044 -LR:0.0000984 -Loss 0.078838 -PSNR: 21.73 dB; SSIM: 0.6594
INFO: Validation: Iters 75000/800000 - Loss 0.076813 - PSNR: 22.23 dB; SSIM: 0.6343
INFO: Training: iters 76000/800000 -Time:92.787533 -LR:0.0000983 -Loss 0.079615 -PSNR: 21.73 dB; SSIM: 0.6620
INFO: Training: iters 77000/800000 -Time:91.450349 -LR:0.0000983 -Loss 0.077274 -PSNR: 21.91 dB; SSIM: 0.6631
INFO: Training: iters 78000/800000 -Time:89.522929 -LR:0.0000982 -Loss 0.076990 -PSNR: 22.02 dB; SSIM: 0.6679
INFO: Training: iters 79000/800000 -Time:90.553844 -LR:0.0000981 -Loss 0.078544 -PSNR: 21.80 dB; SSIM: 0.6659
INFO: Training: iters 80000/800000 -Time:92.596885 -LR:0.0000981 -Loss 0.080383 -PSNR: 21.69 dB; SSIM: 0.6656
INFO: Validation: Iters 80000/800000 - Loss 0.082532 - PSNR: 21.61 dB; SSIM: 0.5845
INFO: Training: iters 81000/800000 -Time:91.696179 -LR:0.0000980 -Loss 0.077450 -PSNR: 21.92 dB; SSIM: 0.6637
INFO: Training: iters 82000/800000 -Time:92.511200 -LR:0.0000980 -Loss 0.080335 -PSNR: 21.65 dB; SSIM: 0.6586
INFO: Training: iters 83000/800000 -Time:93.038656 -LR:0.0000979 -Loss 0.077155 -PSNR: 21.97 dB; SSIM: 0.6628
INFO: Training: iters 84000/800000 -Time:92.116079 -LR:0.0000979 -Loss 0.079212 -PSNR: 21.60 dB; SSIM: 0.6563
INFO: Training: iters 85000/800000 -Time:92.171142 -LR:0.0000978 -Loss 0.078911 -PSNR: 21.77 dB; SSIM: 0.6635
INFO: Validation: Iters 85000/800000 - Loss 0.081881 - PSNR: 21.99 dB; SSIM: 0.6038
INFO: Training: iters 86000/800000 -Time:93.024188 -LR:0.0000978 -Loss 0.079538 -PSNR: 21.74 dB; SSIM: 0.6526
INFO: Training: iters 87000/800000 -Time:91.145818 -LR:0.0000977 -Loss 0.076917 -PSNR: 21.99 dB; SSIM: 0.6740
INFO: Training: iters 88000/800000 -Time:91.703754 -LR:0.0000976 -Loss 0.080483 -PSNR: 21.67 dB; SSIM: 0.6656
INFO: Training: iters 89000/800000 -Time:93.572373 -LR:0.0000976 -Loss 0.079556 -PSNR: 21.69 dB; SSIM: 0.6542
INFO: Training: iters 90000/800000 -Time:91.249684 -LR:0.0000975 -Loss 0.080836 -PSNR: 21.69 dB; SSIM: 0.6411
INFO: Validation: Iters 90000/800000 - Loss 0.079845 - PSNR: 21.93 dB; SSIM: 0.6065
INFO: Training: iters 91000/800000 -Time:92.450683 -LR:0.0000975 -Loss 0.079013 -PSNR: 21.82 dB; SSIM: 0.6617
INFO: Training: iters 92000/800000 -Time:90.267499 -LR:0.0000974 -Loss 0.078733 -PSNR: 21.73 dB; SSIM: 0.6580
INFO: Training: iters 93000/800000 -Time:89.249275 -LR:0.0000973 -Loss 0.077493 -PSNR: 22.07 dB; SSIM: 0.6676
INFO: Training: iters 94000/800000 -Time:90.138094 -LR:0.0000973 -Loss 0.079077 -PSNR: 21.75 dB; SSIM: 0.6580
INFO: Training: iters 95000/800000 -Time:89.174640 -LR:0.0000972 -Loss 0.079767 -PSNR: 21.73 dB; SSIM: 0.6496
INFO: Validation: Iters 95000/800000 - Loss 0.082536 - PSNR: 21.71 dB; SSIM: 0.5993
INFO: Training: iters 96000/800000 -Time:90.222211 -LR:0.0000971 -Loss 0.076324 -PSNR: 21.96 dB; SSIM: 0.6653
INFO: Training: iters 97000/800000 -Time:90.678543 -LR:0.0000971 -Loss 0.080142 -PSNR: 21.81 dB; SSIM: 0.6618
INFO: Training: iters 98000/800000 -Time:91.037872 -LR:0.0000970 -Loss 0.075028 -PSNR: 22.05 dB; SSIM: 0.6706
INFO: Training: iters 99000/800000 -Time:89.195563 -LR:0.0000969 -Loss 0.079281 -PSNR: 21.76 dB; SSIM: 0.6643
INFO: Training: iters 100000/800000 -Time:90.439069 -LR:0.0000969 -Loss 0.078431 -PSNR: 21.87 dB; SSIM: 0.6675
INFO: Validation: Iters 100000/800000 - Loss 0.086107 - PSNR: 21.63 dB; SSIM: 0.5921
INFO: Training: iters 101000/800000 -Time:91.791219 -LR:0.0000968 -Loss 0.079544 -PSNR: 21.68 dB; SSIM: 0.6522
INFO: Training: iters 102000/800000 -Time:91.819827 -LR:0.0000967 -Loss 0.079270 -PSNR: 21.70 dB; SSIM: 0.6682
INFO: Training: iters 103000/800000 -Time:91.726270 -LR:0.0000967 -Loss 0.079043 -PSNR: 21.84 dB; SSIM: 0.6568
INFO: Training: iters 104000/800000 -Time:91.728764 -LR:0.0000966 -Loss 0.077888 -PSNR: 21.85 dB; SSIM: 0.6648
INFO: Training: iters 105000/800000 -Time:88.957153 -LR:0.0000965 -Loss 0.079658 -PSNR: 21.74 dB; SSIM: 0.6720
INFO: Validation: Iters 105000/800000 - Loss 0.083636 - PSNR: 21.63 dB; SSIM: 0.6157
INFO: Training: iters 106000/800000 -Time:93.471564 -LR:0.0000964 -Loss 0.079620 -PSNR: 21.71 dB; SSIM: 0.6613
INFO: Training: iters 107000/800000 -Time:90.630217 -LR:0.0000964 -Loss 0.076741 -PSNR: 22.06 dB; SSIM: 0.6711
INFO: Training: iters 108000/800000 -Time:91.120023 -LR:0.0000963 -Loss 0.077563 -PSNR: 21.84 dB; SSIM: 0.6655
INFO: Training: iters 109000/800000 -Time:91.000018 -LR:0.0000962 -Loss 0.077435 -PSNR: 21.93 dB; SSIM: 0.6721
INFO: Training: iters 110000/800000 -Time:91.219944 -LR:0.0000961 -Loss 0.076643 -PSNR: 21.94 dB; SSIM: 0.6649
INFO: Validation: Iters 110000/800000 - Loss 0.082108 - PSNR: 21.72 dB; SSIM: 0.5924
INFO: Training: iters 111000/800000 -Time:92.211213 -LR:0.0000961 -Loss 0.079476 -PSNR: 21.71 dB; SSIM: 0.6489
INFO: Training: iters 112000/800000 -Time:92.091998 -LR:0.0000960 -Loss 0.079105 -PSNR: 21.67 dB; SSIM: 0.6508
INFO: Training: iters 113000/800000 -Time:91.152538 -LR:0.0000959 -Loss 0.078879 -PSNR: 21.79 dB; SSIM: 0.6575
INFO: Training: iters 114000/800000 -Time:90.785617 -LR:0.0000958 -Loss 0.079925 -PSNR: 21.72 dB; SSIM: 0.6629
INFO: Training: iters 115000/800000 -Time:88.846859 -LR:0.0000957 -Loss 0.077839 -PSNR: 21.92 dB; SSIM: 0.6579
INFO: Validation: Iters 115000/800000 - Loss 0.078308 - PSNR: 21.75 dB; SSIM: 0.6232
INFO: Training: iters 116000/800000 -Time:94.839330 -LR:0.0000957 -Loss 0.077860 -PSNR: 21.89 dB; SSIM: 0.6593
INFO: Training: iters 117000/800000 -Time:90.429269 -LR:0.0000956 -Loss 0.078496 -PSNR: 21.68 dB; SSIM: 0.6527
INFO: Training: iters 118000/800000 -Time:90.979330 -LR:0.0000955 -Loss 0.078893 -PSNR: 21.83 dB; SSIM: 0.6616
INFO: Training: iters 119000/800000 -Time:91.732205 -LR:0.0000954 -Loss 0.081040 -PSNR: 21.58 dB; SSIM: 0.6504
INFO: Training: iters 120000/800000 -Time:92.270526 -LR:0.0000953 -Loss 0.081024 -PSNR: 21.55 dB; SSIM: 0.6622
INFO: Validation: Iters 120000/800000 - Loss 0.078345 - PSNR: 21.82 dB; SSIM: 0.6101
INFO: Training: iters 121000/800000 -Time:90.333340 -LR:0.0000953 -Loss 0.079445 -PSNR: 21.68 dB; SSIM: 0.6521
INFO: Training: iters 122000/800000 -Time:90.939319 -LR:0.0000952 -Loss 0.077629 -PSNR: 21.98 dB; SSIM: 0.6492
INFO: Training: iters 123000/800000 -Time:91.188336 -LR:0.0000951 -Loss 0.077286 -PSNR: 21.95 dB; SSIM: 0.6686
INFO: Training: iters 124000/800000 -Time:89.741163 -LR:0.0000950 -Loss 0.079877 -PSNR: 21.77 dB; SSIM: 0.6610
INFO: Training: iters 125000/800000 -Time:89.280692 -LR:0.0000949 -Loss 0.080395 -PSNR: 21.59 dB; SSIM: 0.6572
INFO: Validation: Iters 125000/800000 - Loss 0.080002 - PSNR: 22.05 dB; SSIM: 0.6359
INFO: Training: iters 126000/800000 -Time:91.141028 -LR:0.0000948 -Loss 0.076773 -PSNR: 22.05 dB; SSIM: 0.6639
INFO: Training: iters 127000/800000 -Time:90.990940 -LR:0.0000947 -Loss 0.079245 -PSNR: 21.74 dB; SSIM: 0.6503
INFO: Training: iters 128000/800000 -Time:89.530688 -LR:0.0000946 -Loss 0.078250 -PSNR: 21.75 dB; SSIM: 0.6580
INFO: Training: iters 129000/800000 -Time:90.566428 -LR:0.0000946 -Loss 0.076419 -PSNR: 22.10 dB; SSIM: 0.6729
INFO: Training: iters 130000/800000 -Time:90.088491 -LR:0.0000945 -Loss 0.081121 -PSNR: 21.60 dB; SSIM: 0.6537
INFO: Validation: Iters 130000/800000 - Loss 0.071285 - PSNR: 22.71 dB; SSIM: 0.6605
INFO: Training: iters 131000/800000 -Time:92.192817 -LR:0.0000944 -Loss 0.078500 -PSNR: 21.88 dB; SSIM: 0.6560
INFO: Training: iters 132000/800000 -Time:90.545376 -LR:0.0000943 -Loss 0.078035 -PSNR: 21.83 dB; SSIM: 0.6654
INFO: Training: iters 133000/800000 -Time:91.973446 -LR:0.0000942 -Loss 0.080048 -PSNR: 21.71 dB; SSIM: 0.6587
INFO: Training: iters 134000/800000 -Time:91.067023 -LR:0.0000941 -Loss 0.077246 -PSNR: 22.00 dB; SSIM: 0.6778
INFO: Training: iters 135000/800000 -Time:92.815614 -LR:0.0000940 -Loss 0.080023 -PSNR: 21.71 dB; SSIM: 0.6531
INFO: Validation: Iters 135000/800000 - Loss 0.076126 - PSNR: 22.48 dB; SSIM: 0.6191
INFO: Training: iters 136000/800000 -Time:93.318995 -LR:0.0000939 -Loss 0.077739 -PSNR: 21.90 dB; SSIM: 0.6661
INFO: Training: iters 137000/800000 -Time:92.974876 -LR:0.0000938 -Loss 0.079901 -PSNR: 21.75 dB; SSIM: 0.6504
INFO: Training: iters 138000/800000 -Time:90.279433 -LR:0.0000937 -Loss 0.080097 -PSNR: 21.69 dB; SSIM: 0.6546
